site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:10:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:35:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:45:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:00:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:05:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:25:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:30:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:35:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:40:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:45:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:50:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 15:55:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:05:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:15:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 16:55:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:05:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:30:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 17:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:05:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 18:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:05:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 19:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 20:00:00+00:00,9.55,38.335,-79.2391667
